1.945511,1
1.127842,1
0.457207,1
0.130209,1
0.809440,1
0.974699,1
0.382589,1
0.812382,1
0.416992,1
0.552617,1
0.282423,1
0.357642,1
0.280025,1
0.313697,1
0.142324,1
0.785008,1
0.202101,1
0.065661,1
1.309674,1
0.515267,1
0.092740,1
0.310914,1
1.841751,1
1.121553,1
2.069547,1
0.140777,1
0.430328,1
0.199102,1
0.337247,1
1.116539,1
2.622733,1
0.091424,1
0.534016,1
0.841217,1
1.332860,1
0.447202,1
0.212370,1
1.670700,1
0.293367,1
0.141592,1
0.333411,1
0.683998,1
2.405375,1
1.858441,1
3.190726,1
0.952383,1
0.419651,1
1.313388,1
0.252885,1
0.057693,1
1.326046,1
0.947480,1
0.175531,1
0.696217,1
0.281168,1
0.537897,1
0.426320,1
0.275405,1
2.120831,1
1.748696,1
0.602833,1
1.114196,1
0.361852,1
0.078497,1
0.261993,1
0.774353,1
0.931865,1
0.556527,1
0.301746,1
0.381642,1
0.614091,1
0.189212,1
1.055537,1
0.273616,1
0.401909,1
0.405888,1
0.697931,1
0.456764,1
0.791343,1
0.925121,1
1.424593,1
1.070946,1
0.305675,1
0.454168,1
1.522008,1
0.181904,1
0.287529,1
2.253500,1
1.793435,1
1.102555,1
1.198873,1
0.713761,1
1.538993,1
0.851813,1
0.465491,1
0.684206,1
2.292134,1
0.864570,1
0.645711,1
0.638924,1
0.500278,1
0.197819,1
1.520302,1
0.540044,1
0.989054,1
0.148723,1
0.647543,1
0.310609,1
0.387772,1
0.256346,1
0.990296,1
0.454467,1
2.241606,1
0.199664,1
1.080588,1
0.562023,1
1.139203,1
0.573753,1
0.476134,1
1.327072,1
1.217405,1
0.349384,1
0.804998,1
1.031026,1
0.725017,1
0.414690,1
1.454602,1
0.152748,1
1.491598,1
0.325826,1
1.051533,1
0.140020,1
0.299431,1
0.248872,1
0.164280,1
0.102167,1
0.480318,1
0.109524,1
0.156700,1
0.113745,1
0.416694,1
0.321998,1
0.240512,1
1.384265,1
1.041750,1
1.174465,1
0.771659,1
1.479069,1
0.530879,1
2.465727,1
0.954255,1
0.345253,1
2.412091,1
0.019531,1
1.365626,1
0.523696,1
0.940443,1
1.463495,1
2.442724,1
1.968161,1
1.219718,1
0.196922,1
1.365298,1
0.519032,1
0.085816,1
0.349922,1
0.583137,1
0.978850,1
3.535625,1
0.531141,1
0.383395,1
3.334786,1
1.415198,1
0.776484,1
0.832826,1
0.304130,1
0.787530,1
2.266386,1
0.287030,1
2.228542,1
0.765711,1
1.693093,1
1.525913,1
0.822951,1
0.678581,1
1.802872,1
0.456524,1
1.789956,1
0.913012,1
0.907188,1
3.133873,1
1.050876,1
0.255062,1
1.192355,1
0.236983,1
0.185280,1
0.916984,1
1.195454,1
0.683954,1
0.152979,1
2.797024,1
0.493460,1
1.008414,1
0.217514,1
1.029855,1
0.684176,1
1.124474,1
0.814359,1
0.480657,1
0.402639,1
1.340037,1
0.774964,1
1.161467,1
0.050977,1
0.321602,1
0.003623,1
0.852223,1
1.805699,1
1.415343,1
1.222504,1
0.855404,1
3.233516,1
0.892132,1
0.383860,1
0.877079,1
0.271252,1
0.272012,1
1.303979,1
0.837953,1
2.151679,1
0.640841,1
0.923751,1
0.956975,1
0.890433,1
0.969890,1
1.256549,1
2.083363,1
0.434870,1
0.439102,1
1.798291,1
2.463361,1
0.230745,1
0.670881,1
0.495619,1
0.300593,1
0.215806,1
0.281376,1
1.098378,1
0.420138,1
0.925203,1
0.464515,1
0.716957,1
0.248066,1
0.223236,1
2.423917,1
1.126849,1
0.678072,1
1.595141,1
2.260219,1
3.001673,1
0.724124,1
1.390238,1
2.621020,1
2.474559,1
2.371174,1
1.166625,1
0.752830,1
2.133595,1
1.695707,1
0.684387,1
3.131213,1
0.807471,1
0.880279,1
2.997773,1
2.324451,1
0.052789,1
0.668816,1
0.540283,1
1.197755,1
0.374590,1
0.746408,1
0.932240,1
0.846141,1
0.951122,1
0.837649,1
0.639350,1
0.079576,1
0.259235,1
1.110090,1
0.579103,1
1.503635,1
1.361553,1
0.875248,1
2.336995,1
0.163067,1
2.573697,1
1.120182,1
1.099823,1
0.717388,1
1.302934,1
2.279168,0
0.902563,0
2.592563,0
2.784347,0
2.504622,0
1.837579,0
2.377022,0
2.656836,0
1.026402,0
2.512195,0
2.010476,0
2.864604,0
0.724665,0
2.279979,0
2.810568,0
2.366481,0
2.712706,0
2.473289,0
2.633319,0
2.552788,0
2.262689,0
1.650992,0
3.401918,0
3.361517,0
2.487235,0
3.236838,0
1.317821,0
2.730461,0
3.403336,0
2.714778,0
2.396263,0
0.544512,0
3.162614,0
2.580823,0
1.823578,0
1.505726,0
1.361598,0
2.209617,0
3.141049,0
1.010523,0
1.449047,0
1.575233,0
1.516239,0
1.833197,0
0.022826,0
1.765738,0
2.573595,0
1.599001,0
3.121886,0
2.164758,0
2.497040,0
2.916003,0
2.813723,0
0.790745,0
3.310425,0
0.791926,0
2.926637,0
2.195368,0
2.205848,0
1.104783,0
0.652766,0
2.671458,0
0.766332,0
1.851815,0
2.980231,0
2.279794,0
2.213564,0
3.721285,0
0.255667,0
2.372277,0
3.078068,0
1.687062,0
1.437731,0
2.220447,0
3.226568,0
0.820901,0
1.432566,0
0.556831,0
1.893415,0
2.233175,0
1.803247,0
1.246802,0
0.140455,0
2.315106,0
0.713753,0
2.627007,0
2.334323,0
2.552280,0
2.360549,0
2.109442,0
1.152238,0
2.620933,0
2.086300,0
2.117598,0
1.762877,0
1.917715,0
2.448313,0
0.505904,0
2.110530,0
2.297037,0
1.782673,0
0.887482,0
1.226604,0
2.906175,0
2.604757,0
3.471412,0
2.628404,0
0.324917,0
2.943286,0
1.650803,0
1.828426,0
2.195065,0
0.950427,0
3.172266,0
2.409595,0
2.640827,0
2.019514,0
2.453682,0
1.605624,0
3.496390,0
1.094884,0
0.941729,0
2.836560,0
2.113436,0
2.463063,0
2.085194,0
2.383492,0
2.260490,0
2.835535,0
2.989349,0
2.863638,0
3.527864,0
2.410589,0
2.986442,0
2.205542,0
3.460438,0
2.858223,0
1.868891,0
3.140573,0
1.242234,0
1.803985,0
1.794739,0
2.900217,0
1.581209,0
1.403138,0
1.724614,0
3.070926,0
2.919341,0
0.827415,0
1.701312,0
2.657809,0
3.126319,0
2.612499,0
1.594344,0
3.602269,0
3.210216,0
1.799748,0
1.676388,0
1.149469,0
3.812436,0
1.581721,0
3.058950,0
2.572994,0
0.883063,0
1.920233,0
3.176709,0
3.231758,0
3.225019,0
0.719856,0
3.125510,0
3.307012,0
2.777337,0
0.730523,0
3.037967,0
3.386796,0
2.564860,0
0.273869,0
2.958134,0
1.284861,0
2.254349,0
2.940978,0
2.394408,0
0.578702,0
2.581053,0
0.859954,0
2.005196,0
1.572787,0
0.882151,0
0.933434,0
3.237176,0
0.516853,0
2.952687,0
1.250487,0
3.064376,0
2.434319,0
3.324493,0
2.358347,0
3.025601,0
0.618329,0
0.473285,0
1.495733,0
3.311521,0
2.476959,0
0.848306,0
0.711521,0
2.324508,0
2.540250,0
1.983869,0
3.160799,0
2.904365,0
1.553664,0
3.018428,0
3.359923,0
1.671121,0
2.200292,0
0.607583,0
1.556281,0
2.852905,0
1.476851,0
1.062114,0
2.444005,0
2.587873,0
1.474024,0
2.038604,0
2.566800,0
0.278471,0
3.106851,0
3.066853,0
2.185454,0
2.637866,0
0.962271,0
1.444184,0
2.000122,0
1.856127,0
2.592964,0
1.359662,0
2.719654,0
3.170833,0
2.253990,0
2.553290,0
0.809120,0
1.636074,0
2.760080,0
0.522344,0
1.757908,0
2.449000,0
2.931704,0
2.117680,0
1.794958,0
2.263566,0
1.424385,0
0.698944,0
0.912876,0
0.987904,0
1.533989,0
3.070415,0
1.232486,0
1.301550,0
3.491227,0
1.138494,0
0.673842,0
3.511477,0
1.034107,0
0.168061,0
1.713619,0
2.780527,0
2.002966,0
1.518384,0
2.980780,0
2.699215,0
1.767016,0
2.075516,0
2.915885,0
1.528763,0
1.069803,0
2.468162,0
0.488551,0
0.892573,0
0.364091,0
3.038826,0
3.717989,0
2.880049,0
1.074156,0
1.250063,0
3.380164,0
1.173518,0
2.054358,0
2.541029,0
2.248358,0
0.098619,0
2.687213,0
2.249902,0
1.006661,0
2.266699,0
0.894198,0
1.534970,0
0.740973,0
2.100443,0
1.843057,0
2.811417,0
0.451424,1
1.275483,1
0.938601,1
2.620466,1
1.679359,1
2.021680,1
1.023785,1
1.912592,1
0.380905,1
0.932874,1
0.731353,1
0.845028,1
2.073309,1
1.275632,1
0.221491,1
0.777860,1
1.477243,1
0.367169,1
1.866233,1
2.277128,1
1.977145,1
2.855529,1
1.772411,1
1.900055,1
1.645319,1
2.660217,1
1.614015,1
1.301661,1
0.436342,1
2.358623,1
0.185647,1
0.324329,1
0.802740,1
1.410530,1
0.743236,1
0.675805,1
0.794037,1
1.536708,1
0.355795,1
1.398394,1
0.407226,1
1.008553,1
0.210339,1
0.655168,1
0.406830,1
0.033151,1
0.292313,1
0.238722,1
0.081135,1
0.243928,1
0.656875,1
0.880664,1
0.985385,1
0.388608,1
1.266103,1
3.221551,1
0.850407,1
2.708536,1
1.245169,1
0.109009,1
2.218968,1
3.150107,1
1.931707,1
2.832196,1
1.359624,1
0.799753,1
1.080987,1
1.580032,1
1.677296,1
0.729489,1
1.142007,1
1.316024,1
2.411692,1
2.181828,1
1.187091,1
0.636281,1
0.535835,1
1.481345,1
1.744928,1
0.500088,1
0.541172,1
0.891397,1
0.936797,1
1.361975,1
0.974367,1
0.837648,1
0.199050,1
0.338729,1
0.697507,1
1.361079,1
2.214059,1
0.690781,1
1.253725,1
2.706220,1
1.239132,1
1.141203,1
1.089107,1
0.548206,1
0.235615,1
1.867388,1
1.157391,1
0.506722,1
0.103079,1
0.330361,1
1.337944,1
0.959882,1
2.503714,1
0.411498,1
2.355755,1
0.147734,1
1.906735,1
0.901641,1
0.480545,1
0.541332,1
1.347552,1
0.604728,1
2.086941,1
0.557707,1
1.017516,1
1.004996,1
0.445134,1
1.033971,1
0.723869,1
1.991006,1
0.502349,1
0.388021,1
0.612976,1
0.326813,1
0.552648,1
0.704213,1
1.199391,1
0.671241,1
1.569978,1
1.676429,1
0.737828,1
0.377156,1
3.313180,1
0.575391,1
2.102673,1
1.768549,1
2.001287,1
0.791928,1
0.827556,1
0.635844,1
0.577777,1
0.953788,1
1.191245,1
1.404328,1
0.153647,1
1.141155,1
1.905436,1
1.082240,1
0.071539,1
0.093663,1
0.218918,1
0.117765,1
0.081616,1
0.542251,1
0.704522,1
0.383702,1
0.093959,1
0.082070,1
0.039759,1
0.960824,1
0.396717,1
0.176541,1
0.455168,1
1.189435,1
0.241169,1
1.175441,1
0.420117,1
0.816103,1
1.330509,1
1.370646,1
0.572024,1
0.937343,1
1.725784,1
2.266613,1
1.950740,1
1.273026,1
0.209428,1
0.610472,1
1.081679,1
0.060888,1
3.290470,1
1.772214,1
0.053843,1
0.495639,1
0.632080,1
1.015210,1
0.203884,1
0.284359,1
1.049445,1
0.381421,1
2.004353,1
1.453897,1
1.154758,1
0.212837,1
1.927197,1
1.484600,1
1.417753,1
0.330238,1
0.712687,1
1.118599,1
1.190201,1
1.100892,1
1.113975,1
0.572916,1
0.688309,1
1.404439,1
0.479141,1
1.348040,1
1.782637,1
2.479053,1
2.848272,1
2.086219,1
0.051679,1
2.303157,1
0.096228,1
0.531145,1
0.622962,1
0.282147,1
0.788107,1
1.888897,1
0.850726,1
0.235734,1
2.496591,1
3.195429,1
2.662239,1
2.673780,1
0.180731,1
1.390139,1
0.583367,1
0.806039,1
0.008164,1
0.056446,1
0.038367,1
0.264953,1
0.568219,1
1.428404,1
0.238698,1
3.246206,1
1.954363,1
1.779170,1
3.220591,1
0.788410,1
0.771737,1
0.720038,1
0.979997,1
0.728247,1
0.647094,1
0.341874,1
1.626849,1
0.502963,1
2.078571,1
0.877462,1
0.832867,1
0.381475,1
0.067989,1
0.344067,1
1.187473,1
1.650654,1
1.349806,1
0.919207,1
1.946608,1
0.341693,1
1.025162,1
0.813798,1
1.149965,1
1.667541,1
0.339741,1
1.283594,1
1.460917,1
0.756844,1
0.376899,1
0.208351,1
0.831079,1
0.805905,1
2.949916,1
1.851747,1
1.058394,1
0.423408,1
0.972197,1
1.048049,1
1.327084,1
0.415134,1
0.369412,1
0.343534,1
0.375533,1
0.487082,1
0.547576,1
1.584587,1
0.293946,1
0.073758,1
0.525371,1
0.341790,1
0.578556,1
0.662588,1
1.222808,1
2.308207,1
1.355801,0
0.440512,0
2.384872,0
1.720144,0
2.313974,0
1.236417,0
0.905403,0
2.492467,0
1.283936,0
2.963790,0
2.260470,0
1.447221,0
1.775327,0
0.496549,0
2.665656,0
1.974571,0
2.450373,0
2.872285,0
2.014098,0
3.079963,0
0.812291,0
0.999707,0
1.073227,0
2.768232,0
0.595781,0
2.623998,0
2.331700,0
3.413109,0
2.949356,0
1.882025,0
1.293063,0
2.380678,0
1.813523,0
1.071540,0
2.676959,0
1.438855,0
1.960607,0
0.354119,0
2.915509,0
2.195451,0
0.779882,0
1.653054,0
1.571116,0
0.802454,0
3.146320,0
0.928834,0
3.164352,0
0.086990,0
1.383049,0
2.777716,0
0.857855,0
2.769003,0
1.391335,0
1.967817,0
1.624354,0
1.465566,0
1.477940,0
2.383020,0
2.737266,0
1.108080,0
1.649035,0
1.994810,0
1.770786,0
3.860934,0
2.148821,0
3.196438,0
2.181573,0
1.247108,0
2.704956,0
2.804558,0
3.127074,0
3.116723,0
2.316168,0
2.221895,0
1.489043,0
3.659443,0
2.535009,0
2.274599,0
1.945339,0
2.869780,0
1.975214,0
0.622164,0
1.281514,0
2.326514,0
2.179274,0
1.558699,0
1.123021,0
0.646202,0
3.733054,0
0.452949,0
1.861521,0
3.131967,0
2.455786,0
2.100259,0
1.622932,0
1.140336,0
2.910513,0
1.962984,0
2.339382,0
2.806922,0
0.830640,0
1.118096,0
2.290846,0
2.016282,0
1.464087,0
2.903781,0
2.567216,0
0.785643,0
2.247356,0
1.820923,0
2.189135,0
1.172912,0
2.195007,0
1.310517,0
1.019174,0
2.872272,0
0.992282,0
2.673207,0
0.514798,0
1.838514,0
2.797663,0
3.034216,0
2.892064,0
3.568436,0
1.777398,0
3.381093,0
1.769016,0
2.284361,0
1.279049,0
1.940466,0
0.959603,0
1.380384,0
1.542025,0
2.812478,0
3.346042,0
3.100186,0
0.683331,0
2.115249,0
1.406373,0
2.704921,0
1.440644,0
1.890940,0
3.072348,0
0.801723,0
2.183518,0
2.628290,0
2.504682,0
1.354224,0
2.338484,0
3.165405,0
1.585222,0
1.225525,0
2.561132,0
2.354104,0
0.204335,0
0.429720,0
1.024441,0
0.205730,0
0.495034,0
1.640803,0
0.141181,0
2.492691,0
1.992015,0
1.163846,0
0.227526,0
2.100728,0
2.315423,0
2.377836,0
1.850440,0
1.272826,0
2.760331,0
1.600914,0
3.174414,0
2.963246,0
2.208200,0
1.437815,0
3.065176,0
3.018941,0
2.161395,0
1.423298,0
2.729158,0
1.667727,0
1.987316,0
2.600958,0
3.081301,0
3.063377,0
1.230356,0
0.535248,0
0.971229,0
3.320350,0
1.911589,0
2.755037,0
3.072176,0
2.559592,0
2.083584,0
2.325833,0
1.927390,0
2.907025,0
1.245047,0
1.310367,0
